thing,ts,prop_rssi,prop_temp,prop_ojfawje,prop_waterheater,prop_hvac,prop_main,prop_office,prop_other,prop_refrigerator,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homepower,1.419538551769E9,null,null,null,0.0,3.0,847.0,253.0,656.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419538552769E9,null,null,null,0.0,3.0,847.0,253.0,474.0,116.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419536991276E9,null,null,null,0.0,3.0,758.0,253.0,499.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419535571275E9,null,null,null,0.0,3.0,837.0,253.0,497.0,93.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419537391304E9,null,null,null,0.0,3.0,758.0,253.0,499.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419536991275E9,null,null,null,0.0,3.0,758.0,253.0,499.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419538550771E9,null,null,null,0.0,3.0,847.0,253.0,656.0,212.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419536653275E9,null,null,null,0.0,3.0,837.0,253.0,499.0,93.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.419535571276E9,null,null,null,0.0,3.0,837.0,253.0,497.0,93.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.428228046831E9,null,null,null,0.0,3.0,671.0,259.0,386.0,112.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428225706897E9,null,null,null,0.0,3.0,898.0,259.0,382.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428228147832E9,null,null,null,0.0,3.0,671.0,259.0,440.0,5.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428225686835E9,null,null,null,0.0,261.0,898.0,259.0,627.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428228028831E9,null,null,null,0.0,3.0,758.0,259.0,386.0,112.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428226806831E9,null,null,null,0.0,3.0,758.0,259.0,436.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428226807831E9,null,null,null,0.0,3.0,758.0,259.0,436.0,112.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.42822566883E9,null,null,null,0.0,359.0,1239.0,259.0,627.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428228047834E9,null,null,null,0.0,3.0,671.0,259.0,386.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.42822566704E9,null,null,null,0.0,359.0,1239.0,259.0,372.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428225686831E9,null,null,null,0.0,359.0,898.0,259.0,627.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428225706832E9,null,null,null,0.0,3.0,693.0,259.0,382.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.42822816783E9,null,null,null,0.0,3.0,671.0,259.0,440.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.42822806883E9,null,null,null,0.0,3.0,671.0,259.0,440.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428225666835E9,null,null,null,0.0,2081.0,1239.0,259.0,372.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428225708832E9,null,null,null,0.0,3.0,693.0,259.0,436.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.428225688831E9,null,null,null,0.0,261.0,898.0,259.0,382.0,50.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814162252E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814602254E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815402254E9,null,null,null,0.0,1645.0,2125.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814082254E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815424253E9,null,null,null,0.0,326.0,1014.0,252.0,430.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815082253E9,null,null,null,0.0,2089.0,2770.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815683022E9,null,null,null,0.0,3.0,1077.0,252.0,371.0,369.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815404252E9,null,null,null,0.0,1645.0,2125.0,252.0,223.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814942254E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813722254E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815402254E9,null,null,null,0.0,1645.0,2125.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813602256E9,null,null,null,0.0,2.0,718.0,252.0,436.0,5.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815062258E9,null,null,null,0.0,1177.0,1908.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813862254E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813622255E9,null,null,null,0.0,3.0,718.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813602256E9,null,null,null,0.0,2.0,718.0,252.0,436.0,5.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814562254E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813982253E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425817022253E9,null,null,null,0.0,3.0,655.0,252.0,363.0,49.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814282253E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813922255E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813722253E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814482269E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814782252E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814802385E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814342254E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815462252E9,null,null,null,0.0,129.0,696.0,252.0,374.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814422254E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813642253E9,null,null,null,0.0,2.0,718.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815704253E9,null,null,null,0.0,3.0,747.0,252.0,363.0,127.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815062254E9,null,null,null,0.0,1177.0,1908.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813802255E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425817022253E9,null,null,null,0.0,3.0,655.0,252.0,363.0,49.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813822252E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815422253E9,null,null,null,0.0,326.0,1014.0,252.0,223.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814382254E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814922254E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815422253E9,null,null,null,0.0,326.0,1014.0,252.0,223.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815444252E9,null,null,null,0.0,129.0,761.0,252.0,374.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814102275E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425817042252E9,null,null,null,0.0,3.0,655.0,252.0,363.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814222329E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813622255E9,null,null,null,0.0,3.0,718.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813962252E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814622255E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815082253E9,null,null,null,0.0,2089.0,2770.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815462256E9,null,null,null,0.0,3.0,696.0,252.0,374.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815702252E9,null,null,null,0.0,3.0,747.0,252.0,451.0,127.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813702252E9,null,null,null,0.0,2.0,718.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815604253E9,null,null,null,0.0,3.0,631.0,252.0,371.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425817142252E9,null,null,null,0.0,3.0,655.0,252.0,363.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814122251E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815402255E9,null,null,null,0.0,1645.0,2125.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814862256E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814302252E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815683022E9,null,null,null,0.0,3.0,1077.0,252.0,371.0,369.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813662252E9,null,null,null,0.0,3.0,718.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815685147E9,null,null,null,0.0,3.0,1077.0,252.0,451.0,369.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815442253E9,null,null,null,0.0,326.0,761.0,252.0,430.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815442393E9,null,null,null,0.0,129.0,761.0,252.0,430.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815602277E9,null,null,null,0.0,3.0,631.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815464252E9,null,null,null,0.0,3.0,696.0,252.0,436.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814822252E9,null,null,null,0.0,3.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425813602252E9,null,null,null,0.0,2.0,718.0,252.0,436.0,5.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425815702251E9,null,null,null,0.0,3.0,747.0,252.0,451.0,127.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425814182253E9,null,null,null,0.0,2.0,718.0,252.0,436.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425156522195E9,null,null,null,0.0,3.0,611.0,237.0,355.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425157282197E9,null,null,null,0.0,198.0,749.0,237.0,335.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425158761695E9,null,null,null,0.0,3.0,584.0,237.0,335.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425156902197E9,null,null,null,0.0,2047.0,2552.0,237.0,0.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159903695E9,null,null,null,0.0,1774.0,2225.0,237.0,204.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159961697E9,null,null,null,0.0,3.0,588.0,237.0,297.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425158741699E9,null,null,null,0.0,3.0,584.0,237.0,335.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159741699E9,null,null,null,0.0,1978.0,2493.0,237.0,265.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425158481696E9,null,null,null,0.0,3.0,584.0,237.0,335.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159561697E9,null,null,null,0.0,1927.0,2438.0,237.0,63.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425157262199E9,null,null,null,0.0,325.0,902.0,237.0,262.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425156322198E9,null,null,null,0.0,3.0,611.0,237.0,355.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425156442195E9,null,null,null,0.0,3.0,611.0,237.0,355.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159961698E9,null,null,null,0.0,3.0,588.0,237.0,297.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425156902197E9,null,null,null,0.0,2047.0,2552.0,237.0,0.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159923696E9,null,null,null,0.0,325.0,925.0,237.0,355.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425158841697E9,null,null,null,0.0,3.0,584.0,237.0,335.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159681694E9,null,null,null,0.0,1927.0,2438.0,237.0,265.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159901698E9,null,null,null,0.0,1774.0,2225.0,237.0,265.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425156882199E9,null,null,null,0.0,1251.0,1189.0,237.0,355.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425157264193E9,null,null,null,0.0,325.0,902.0,237.0,335.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425158681696E9,null,null,null,0.0,3.0,584.0,237.0,335.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425156322194E9,null,null,null,0.0,3.0,611.0,237.0,355.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159563699E9,null,null,null,0.0,1927.0,2438.0,237.0,265.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425157422195E9,null,null,null,0.0,3.0,691.0,237.0,335.0,125.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159901694E9,null,null,null,0.0,1774.0,2225.0,237.0,265.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159861697E9,null,null,null,0.0,1978.0,2493.0,237.0,265.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159801701E9,null,null,null,0.0,1978.0,2493.0,237.0,265.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159741695E9,null,null,null,0.0,1978.0,2493.0,237.0,265.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
homepower,1.425159641696E9,null,null,null,0.0,1927.0,2438.0,237.0,265.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3-X
